Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
166797,0.433342263,-0.324575389,0.469873406,0.215761049,0.206245742,1.435277057,-0.645072666,0.174642973,-0.549931977,0.155757657,1.134888303,0.040920316,-0.094447297,-1.551758276,-0.219702028,-0.449554458,-1.387332078,-0.427439003,0.232367232,0.592233176,1.629938354,0.166197997,2.518870373,-0.455713432,-0.47205239,1.842107303,-0.853135428,-0.203189193,122.6342321,0
36224,-0.022696312,0.138029979,-0.810832171,0.210709421,1.449361707,0.813435852,0.542451171,0.363998735,-1.751798536,-1.118583384,1.443861443,-0.080260218,0.713955671,0.112744778,-1.316081528,0.151664596,0.133484711,0.719231886,1.903828835,1.556874334,0.415675749,-0.090270014,-0.203422233,-0.585966588,1.685477852,2.463815348,1.268070251,0.232157202,72.93873324,0
161363,-1.199428634,-0.393110774,1.591613273,-0.681376702,-0.990889089,-0.882796315,-0.985885554,-0.303515465,-0.00115754,0.260446254,0.189492352,0.324463884,0.091536492,0.130675596,-0.124047036,-0.498047143,2.659448792,-0.28602054,0.028846299,-0.017338125,1.766313576,0.142753382,1.382695403,-0.08205996,-0.967012955,1.040922047,-0.844907598,1.517623455,85.27905925,0
47056,-0.400110403,-0.027081964,-0.061333713,-0.744262627,2.02359256,-0.168775821,-1.522074783,0.737066432,-1.580274844,-0.24310437,-0.936386691,0.026050746,1.726806318,0.412176287,-1.387471325,-1.323083392,0.632821729,0.904728787,-0.600704015,0.788972231,-1.304748976,0.641664816,1.181028193,1.021352244,0.676565356,-1.850574861,-0.499957804,-0.304785575,69.5047099,0
67675,-0.34098708,-1.152390181,2.47174669,-0.994191815,-1.187131471,-0.63604517,1.260373428,-0.178925284,1.494765836,-0.561711931,-0.007304054,0.473234175,-0.993347119,-1.062539283,1.216207533,-1.716511211,-0.756903652,0.762268422,0.880477977,0.193268061,-0.28930646,2.313881765,0.539340274,1.561171089,0.42192017,-0.432784575,1.497983361,-1.26827001,183.8022404,0
167383,-0.515428909,0.463881483,0.82021999,-1.134045566,-0.852626593,-0.631919257,-0.006496102,-1.468862709,-0.818038498,-1.434206768,-0.912173701,-0.002564836,-0.355117403,1.866680215,0.108497185,0.339310782,0.464970293,-0.490950604,1.147615284,-0.376062262,2.772221486,-0.539333499,0.672172953,0.100631416,-0.948769085,-1.744328896,0.195912746,1.570532698,113.1901868,0
47681,0.863520969,1.220892448,-0.126050793,-0.027930572,0.607327081,0.724506214,-0.891721875,-1.326207366,-0.880005564,-1.654686912,-0.039961629,0.223280401,-0.365354622,1.268348954,-0.229609069,-1.589266426,-0.173051711,-1.457541345,-0.491086763,0.333922569,0.366695076,-0.378512173,-0.177032166,-0.766365274,-0.165678011,0.555133636,0.46636387,-0.599455599,45.10574356,0
25522,-0.057687942,0.936707838,0.772822785,-0.204314066,-0.099615579,0.362758132,0.262922441,0.743915087,1.063107842,0.169596017,1.530102321,0.270544033,-1.133932512,0.328747262,0.347851218,0.063609369,0.568503908,-0.963590734,-0.361268181,-0.711568974,0.913791992,-0.962234775,0.214451574,-0.209766348,-0.459163857,1.334477354,2.351105056,-0.474549029,59.37734867,0
112547,-0.959676459,0.613060038,-1.385703423,0.601629362,1.980044073,0.17894898,0.952747615,2.021190571,0.433904661,-0.018056982,-0.22912543,-0.53195438,-0.775883784,-0.690502577,-0.39119588,0.109247147,-0.631694652,-0.604024876,-0.93875319,1.006076133,-0.824958848,0.077179698,-0.300198949,1.682669259,0.266105259,0.244642128,0.764474881,2.099667191,116.166122,0
129595,-0.071694138,-1.413635265,-0.791525039,-0.547249648,-0.822983367,-0.936930944,0.93294491,0.83227043,0.929978831,-1.188277916,0.251652426,0.308475769,-0.812492737,-0.422800312,-0.798696061,-0.791217921,-1.881759458,-1.532465458,0.08244179,-0.438546965,1.736704625,1.473287238,1.128832831,1.945664304,0.604194073,-1.184306937,-0.438508907,0.727978753,152.409819,0
23391,0.703785064,-0.15987257,1.057387894,-1.494914409,-0.06323991,-1.187988713,0.257178373,-0.761682862,-0.312169982,1.05115299,-0.116500178,-3.010345491,-1.127221334,0.338795832,2.223952932,0.180868001,-0.69982715,-0.623545868,-0.550229204,0.861755764,-0.983948974,-0.52804742,0.372063654,0.999184913,0.258379867,-0.168674679,-1.270595256,-1.324868542,170.1260381,0
99214,1.136838858,-0.57241188,1.612908335,-0.136689565,0.996447353,-1.711377624,-0.567639883,-0.862319808,1.382224273,0.930825444,-1.246783979,0.239272871,-1.17073992,0.320578224,2.161239415,1.790545187,-1.125366958,-1.003753318,-0.407758393,2.877108296,0.08140208,-0.888173468,-0.86386673,0.794110369,0.705484504,-1.160444596,-0.139894062,-1.584641284,81.34171558,0
137121,-0.478732556,-1.738008962,-0.635474069,0.334429404,1.115958891,0.757402908,0.397257154,1.574757363,-0.301985334,0.713538896,0.62025856,0.975319528,-1.068801075,-0.609862107,0.001552605,0.933337577,0.147023708,-1.77659744,0.991442925,-0.687169577,0.212980891,0.638890326,-1.599375744,-2.296745219,-0.18419408,0.90320276,0.052341162,-0.306721227,97.71507583,0
172196,0.708489699,1.458934895,0.257370187,1.570988901,-1.069278414,-2.01749891,-1.225522928,0.755745914,-0.757069021,0.271281,-0.040820814,0.305976958,1.157046961,-0.15554105,1.283842615,-1.519624713,0.154894117,2.096596021,1.152607458,0.709542823,-0.300267477,0.536781052,1.01983514,-0.099310805,1.48050844,0.018303331,0.775821129,1.306180883,68.07509328,0
166889,-1.068257948,1.666813826,-0.092558706,-1.823068228,0.985423966,-1.302442585,1.507279372,-1.712222937,-1.619061647,-1.039021156,-0.824133338,-0.101824484,-2.205128678,0.193900667,-0.501979468,-1.2381638,0.152634679,1.490532284,1.333819367,0.32906604,-0.399281587,-1.304754322,-1.17004936,1.561268503,0.424634334,-0.069325937,0.284208534,-1.352690422,25.53086506,0
153422,0.438427333,-0.448722216,-1.256270608,-0.392018099,0.221776409,-0.0228481,0.950338681,-0.878261255,0.240660961,-0.528946355,-0.219813274,1.347751269,0.672302042,0.557979909,1.76014139,-1.276579667,0.208814437,-0.866196761,-2.262404862,-0.195599182,0.70632345,-1.584431489,0.122440732,0.671149268,-0.359954728,-1.477668513,1.48200954,-1.858109327,89.92499622,0
73111,0.011025658,-1.449968594,1.089743276,0.946353851,0.0655685,-0.731734478,1.321975262,0.128115817,-1.28646707,0.25160721,-0.918885211,-1.212203936,-1.118546652,1.038427634,-0.939406205,-1.497920463,-0.596183176,2.466619727,0.218767984,1.135567416,1.245679537,1.461590808,0.750636036,0.501912877,-0.627365732,0.009275725,-0.261964286,-0.412338761,93.67252332,0
12742,0.224426546,0.507330755,-0.25822811,-1.215984131,0.155890569,0.173125844,-0.161006422,0.646407024,1.468631485,-0.362375439,0.662087547,1.192862146,0.358078401,1.059956902,-1.056982468,-0.07274142,-0.079032593,-0.72513098,0.268996778,0.852797885,0.07678312,-0.83934401,1.314541075,-0.087780738,-1.169827971,-0.290251433,-0.943124726,0.181545591,86.66747518,0
36558,-0.156807511,-0.037068811,-1.223129739,-0.140276707,0.066316269,-0.660486876,0.632738612,0.501619845,-0.29006987,1.188904818,-0.2748229,-1.062876247,0.116674336,-0.176861369,1.177560608,0.165811711,1.488955309,-0.026996193,-0.636059988,-0.283470842,1.522948456,0.355909021,-0.450630333,-0.337017564,-0.961619561,-0.752427067,0.14346071,-1.249828803,97.11225576,0
56671,2.47377312,0.331307563,0.897788649,0.415428549,-0.090440146,1.829926365,-0.615083018,0.238399308,-0.013689887,1.498709307,1.48903715,0.973305369,0.463094452,1.40686184,-0.128654333,1.501213163,1.349565167,0.225877029,0.483360554,-0.521617608,-0.317741169,0.493264071,0.588143276,0.201564983,-1.123186741,0.608136823,0.489861975,0.067044223,200.9446854,0
97452,-0.408643443,-0.140507654,2.361553136,-0.384272067,-0.276219913,-0.43642731,0.80862883,0.758218548,-0.075424449,0.059246973,-1.493267286,0.259541796,-0.337231921,0.500456228,-2.194507429,-0.793582142,0.43870204,-0.223008019,0.532674019,-1.268692533,-0.495705499,-0.085209904,1.8096746,-0.372464674,0.667927767,0.610192097,-1.457045656,0.987881425,87.03146328,0
29998,1.906097549,-1.640062188,-0.464012707,-1.122140981,0.683269969,1.857180973,0.904322865,-1.391637189,0.882841339,1.685459643,-1.488261683,0.459652895,-0.264672803,-2.796412884,0.705605813,1.095060187,-1.031378079,1.463900361,0.823591036,3.00191131,-0.259547439,-1.188662594,-0.150673867,-0.240774915,-1.126767845,-0.751805312,0.630872744,-0.290424913,42.87634754,0
81795,-2.289899844,-0.808186884,0.7555086,-1.128067467,0.624821812,-1.178896944,0.759718935,0.565414193,-0.989100523,-1.038158322,1.447204481,-1.236098356,-1.260243484,0.216747795,0.869277388,-0.526611526,-0.069325884,-0.047840697,-0.292423735,0.184856177,1.837057024,0.876023903,-0.258065465,-0.469509065,0.403392022,1.055827406,-0.275891249,1.124153752,76.27905581,0
77848,-0.712112681,0.409309194,-0.899830922,-0.085377182,0.972262217,-0.303854401,-0.37718839,0.214139645,0.075555639,-0.000896903,-0.05073364,1.446690978,-0.78155965,0.676726618,0.856441839,-0.63372241,0.920591433,1.266417584,-0.710471839,-1.416568296,0.259565358,-0.274373546,0.926714381,-2.062886071,2.879498579,-2.460841471,-0.993048893,0.285801886,29.68176152,0
135614,0.148144029,-0.754651803,1.514548472,-1.199663024,1.030149756,-0.323188321,-0.398715085,0.093720831,0.703762155,-1.079301112,0.002519088,-1.11397755,1.494836421,0.381441738,-0.070025738,-3.401747569,-0.288610914,-0.69308425,0.688440909,-0.195931725,1.245621215,-1.572929002,-0.25638244,0.283457871,1.020310863,0.972289475,0.714277515,-0.907372306,131.8972537,0
27462,-1.642054118,0.46467146,0.132881624,2.722176236,-0.884139425,-1.51991193,0.86867899,0.069375899,-0.444890761,-1.540204191,-0.432412984,-0.535666704,1.139367513,0.669800959,0.467291322,0.915061766,0.021700866,0.024091468,-0.533022859,-0.915169878,0.505281017,1.493230476,-0.321527666,-0.084565403,0.221205996,0.85976522,0.917206148,0.776806447,189.281266,0
48717,1.126454374,-0.071423161,0.633089589,-0.872143059,-1.846796147,-1.641539477,-1.4263418,1.027173329,0.947975019,-1.398147471,1.809614343,-0.095981808,-0.991004039,-0.589782918,-0.230410352,0.079796572,-0.932997846,-0.14270599,0.111707964,1.408005976,1.281303311,-0.235941849,1.048162979,0.249212893,0.121231822,-0.872871451,0.79354316,0.680362636,98.79536553,0
3480,-1.561499389,-0.572319022,0.528900335,-0.626002329,1.67731255,-1.057701034,-1.097687829,0.745895318,-0.381296414,-0.866271402,-0.155944589,0.68949079,1.812777232,0.827079619,1.371053395,0.117273301,0.375162414,1.030526563,0.776940655,1.002576528,0.005252239,-1.159496144,-1.163399371,-0.107600765,-1.402258539,-0.183395264,-0.471857416,0.326144517,33.20118344,0
104906,2.372601933,-0.566947827,-0.271294994,-0.298381358,-0.046638996,-1.601911542,-0.053134153,2.277470526,2.049820086,0.08498925,1.031451323,-0.044425767,0.087104376,0.849148897,-0.099079788,1.572211725,-1.836355054,-0.796369673,0.508117066,-1.331857462,-1.003635348,-0.033351793,-2.182524133,-1.5157374,-1.409739441,0.127925244,-0.595578912,0.096217327,158.3235291,0
12640,-0.243123653,1.087438324,-1.153735063,0.462282855,-0.640026336,0.046504066,-2.175395608,-1.557992527,-0.072173131,0.610484701,-2.468003593,-0.800926524,-1.079879994,-0.079139447,1.227188914,0.13817377,-0.279076236,-0.824729181,0.092434161,2.241597096,0.561302459,-0.211409648,-1.638181752,1.594220495,0.704428586,0.377023063,0.908068962,1.716444222,123.1227299,0
134290,-0.80111987,0.591995082,1.125485573,-0.414566895,0.64730666,-0.755862505,-0.040986525,0.247517386,-0.546417156,-1.000197435,-0.236525153,1.230364431,0.424498556,1.373487335,-1.996840031,0.133385515,-0.509116617,-0.907799016,-1.347222501,0.541939451,-1.124344322,0.022519747,0.294244442,0.313849109,-0.313735906,1.186457643,1.991624219,0.871337741,23.2507845,0
57821,-1.049230114,0.585819068,-0.232071273,1.159067579,-0.283637952,2.351090619,0.029139052,1.242475779,-0.433077871,-1.615682885,-0.816491254,0.480912218,1.589451962,-0.375381285,-1.391090256,0.660540997,-1.971049426,1.595598648,-0.668641149,0.952123104,-0.273115003,-0.706208635,-0.31387088,0.871457349,1.137713536,0.418401741,0.573326024,0.918634884,133.0650317,0
1196,-2.407435692,0.593182211,-0.930503077,-0.205380712,-1.231080243,-0.435836263,0.051577055,0.344165763,0.337365131,-0.066224905,0.296349118,0.563273901,0.304835976,-0.316146218,-0.274874366,0.002076418,2.527297838,-1.406994427,0.233104381,0.033816647,-0.210822281,-1.670808018,0.935669761,1.845294571,1.044443585,-0.875408303,-0.916558065,0.913714275,139.3779635,0
137204,-0.067514191,-1.180756306,1.19011358,-0.568548312,0.264693336,1.697638534,-0.227351718,-2.37690549,-1.945672207,-0.88581366,-0.703057977,-0.350186125,0.29037359,1.896123362,0.12856542,0.625168892,0.356685768,-1.177180181,-0.077277872,-1.512262751,-0.25499279,-0.011301014,-0.021735539,0.751912601,1.756953877,-1.033676478,-0.801445325,-0.804031157,97.62351599,0
85614,0.143029994,0.569361377,1.790925496,-1.013597134,-1.121385202,-0.41713239,1.049954615,0.066233141,1.261857719,-0.888309433,-0.148300313,-1.072371793,-0.379463499,-0.673270733,-1.253284891,0.480532321,1.82434991,-0.266305284,-1.703301533,-0.831946787,-0.128624236,-0.253900063,0.889251676,-1.442812915,0.190229034,-1.048798775,-0.737974724,-0.855513964,83.30594894,0
115568,-0.484374402,1.054698135,-0.089244767,0.796276802,-0.871357281,-0.748417393,-1.08773838,1.834269308,1.491117946,-0.084243806,0.577732492,1.106682866,1.681621113,-1.974070326,1.53683908,0.152379558,-0.351074201,-0.970215915,0.30145729,1.483276044,-0.875950436,0.445027232,0.343298611,1.468269771,0.177907789,-0.26204264,-0.645099005,-0.856249176,133.8444409,0
150492,-1.867820536,-1.486988523,-1.477620202,-0.11195823,0.297600834,-0.185034437,-0.613143208,-2.111486262,0.214494112,0.625622427,-0.751084822,0.513415828,-0.53991582,-0.60072262,-1.532496092,-2.35632646,-1.139465407,-0.973667341,0.64216432,0.381823391,0.517295301,-1.615833304,0.012522938,-0.686816815,0.899879264,-0.392713656,1.400715969,-1.687804338,85.81528036,0
25972,-0.495593111,-0.918248061,1.338594128,-1.910267465,-1.607501556,-0.157452822,0.246630491,-0.725699614,-0.37886504,0.57609033,-0.019813404,-0.439925041,0.208791293,-1.608414535,0.600342238,-1.159930798,0.708549819,-0.357423874,-0.263202682,1.168454557,0.229853688,1.114062563,-1.330925384,2.07532135,0.293444413,1.067277307,-0.009908925,-0.819793871,146.8971368,0
57919,1.52555117,-0.290003088,-0.044667974,0.251570125,1.337677322,0.477880662,0.015075071,1.346650389,-1.585438195,0.226125118,-0.817291749,-1.577184503,0.892236489,-1.879070769,-0.643816021,-2.124803652,-1.237226617,-0.32997537,-0.517361682,0.983310177,3.087696206,-1.856785011,-0.708260018,-0.785591039,-0.591938265,1.404557933,0.001691397,0.656585689,136.4054748,0
116910,-1.018279376,-1.993387401,1.273170769,1.87935204,-0.147304963,0.931883286,0.696996039,0.846653307,-0.728132409,1.730766229,0.051122861,0.471557984,-0.026577028,-0.669359839,-0.444359684,2.723458107,-0.321078051,0.282270712,-0.466159394,0.515905702,0.518307249,-0.169381447,-1.587491552,0.587951835,1.208347913,-0.532686767,-0.124427043,-1.634277718,82.57169688,0
55634,-1.397448465,-1.3178857,-0.213157887,-0.132716125,-0.59113707,-1.182146534,-1.221301323,-1.217280967,-0.269933505,-0.648829772,-0.240682328,0.890053558,0.182811086,0.011667298,1.239763976,-0.516168229,0.532200747,0.236352397,1.317938441,0.054315652,1.141694089,-1.749627319,-0.055081209,-0.593029071,1.064901874,-0.117364799,-0.996057116,-0.089856425,35.34599083,0
80324,-0.676358741,-1.183688508,0.585495557,0.687238431,-0.343197609,-0.152109389,0.288002648,1.193753651,-0.692124612,-0.227350554,0.763381345,-0.794485162,0.21498824,0.125969629,0.320044881,0.113863354,-0.441861918,0.731036853,-1.132235112,0.679482764,-1.45069086,-0.177656651,1.204058739,1.381224096,0.969771013,0.548345311,0.143249796,-0.84027121,62.43836601,0
13254,1.254125594,0.32570903,3.25954477,0.391255446,1.622144477,0.959730861,0.149319095,0.95265698,-0.010356346,-0.148720246,0.545822052,0.902729905,-0.629664893,0.195931951,-1.10585631,-0.031175659,-0.436024388,-0.10182551,-0.859364697,-1.212958178,1.139970713,1.296159658,-0.276104679,-1.839583419,-0.607240255,0.216201795,1.557413689,-1.120146042,31.69877267,0
79025,-0.792157984,-1.087852739,0.476027592,-0.360521586,-1.548471624,-0.242736695,-0.232911999,0.329711183,-0.102469836,-1.025905782,-0.70432184,-0.642618075,0.263578351,-1.342150253,-1.533347495,2.060097037,0.266678593,0.104054186,-2.225978565,0.306385779,0.176734311,0.938079397,0.520493043,1.004363742,0.494382551,-0.934701166,-0.039005658,-0.336958316,27.18963657,0
115840,1.005030428,0.72266279,0.582845463,0.809575389,-0.069691648,0.890000682,0.559072073,-0.118923061,-0.807755446,-0.386807573,0.627713027,-0.985463128,1.832534486,-0.579250282,-0.822326491,-0.328952189,1.117941826,-1.242382682,1.462153135,1.044211112,1.798253719,0.608371664,0.29409603,-1.703256245,0.145339646,-1.276135751,0.93933741,-0.143160459,163.2071617,0
49728,-1.327246819,0.406328542,-0.396304355,1.0869709,-0.329253532,-1.594197313,-0.583420156,-0.091471823,1.246404444,0.119984286,-0.193961366,0.00760294,1.347749963,0.703552406,0.955061847,0.598643033,-0.039901562,0.300687608,-0.109620055,-0.059826115,-1.057838706,-2.342135254,-1.239031887,-0.327780414,0.198456154,-0.349333198,1.66318484,-0.04909368,128.6816641,0
58600,-1.892068783,-0.541056886,1.005990272,0.807946874,-0.565357845,2.615207502,-0.243082498,0.546719761,1.533532937,-0.003995545,-0.107995434,-0.188544266,0.466992784,0.033834377,-1.105347972,0.478637833,-0.628506206,0.051216608,0.829784118,-0.095276205,-0.337029857,1.34401731,-0.716427328,0.943009634,0.288172118,-0.44934695,0.056879938,0.059761528,66.33809179,0
119620,0.697284614,2.119116151,0.60805426,-0.661654944,-0.422672217,1.488440805,-3.085297736,0.329993227,0.163899134,-1.553711101,0.147789245,-0.577074425,0.18173867,1.033122678,-0.851093342,0.199227539,-0.446606119,0.518886617,-0.487219968,-0.589459348,-0.324547698,0.671452492,0.476024551,1.527572815,0.048345001,0.347916649,0.199717044,-1.215113409,79.1687972,0
102413,0.704593993,1.097219582,0.511505792,-0.10266355,1.207303632,0.500040917,1.876578636,0.382572096,0.254740288,0.907583194,1.532630269,0.059018567,-0.162745941,0.483269883,0.338091748,0.609748482,-1.050970627,-1.184657383,-1.368467878,-1.401337341,0.851371866,2.153576869,-1.020112135,-0.874579057,1.456627296,0.749026875,-0.587335539,-0.84931121,115.2529424,0
166410,1.194639409,-1.403627034,0.08475366,0.644742875,0.067172096,-0.266255032,0.15936062,0.819376113,1.476312001,-1.452076073,-0.470422022,1.487213458,1.56600445,0.856119274,-1.00064911,-0.834279804,0.026984176,0.363287608,0.618213526,-1.359648989,0.592301131,0.154244572,0.094514396,0.552684816,0.172768809,-0.836863728,1.268830206,-1.293850245,173.9719946,0
34100,-0.020322379,-2.805815421,0.460448811,0.553056312,-0.712997397,-0.137876469,0.914063138,-0.472847844,-1.644293865,-1.99930668,-1.182632789,2.035825816,1.203557176,-1.05542789,-1.5146153,0.872063508,-1.056407539,-0.362902859,0.239590946,0.414879771,-0.953069874,-0.320967859,0.40848968,-2.043931175,-0.186437229,1.377176529,0.406433161,-0.822654302,151.0937221,0
72532,-0.355923419,0.768767184,1.008263124,-0.137591673,-1.18846902,0.641266415,0.697703238,-2.05093136,0.730746581,-0.197940719,-0.687325537,0.072684174,-0.935744492,0.590228932,-0.423606841,3.246828503,1.709476058,-0.861039915,1.251116304,-0.643158509,-1.252085122,-1.309214707,1.147773631,-1.307023099,0.555040567,-1.10693019,0.194260001,-0.847370297,125.2565614,0
110915,0.945338462,0.07113155,-0.246609198,0.033498598,-1.049338209,-0.095173434,-0.923145095,-0.643619605,0.172230173,-0.277056108,1.265098432,-0.244978817,0.549063748,-0.598873152,0.560544844,-0.758077262,-0.547362062,1.344212737,0.249851823,-1.74232242,1.476373505,-0.494664554,-0.186602028,0.614575162,0.213130076,-0.713276523,-1.366716052,-1.568140082,112.1686292,0
20349,0.14077658,-0.478872565,0.788620127,-1.161401424,-1.231400417,-1.797565809,-0.357805519,1.146967835,0.514905116,0.57294351,0.32593366,-1.637602323,-1.805147161,-0.561362744,1.014953439,0.394767304,-0.159756125,-0.42149046,0.615671274,-0.241826093,1.249126933,0.471062275,1.268500818,0.771465046,0.503055945,1.237981271,-0.060914298,-2.13057576,56.11894388,0
138038,-0.560423973,0.47726011,-0.595579836,-0.12643531,-1.716028183,2.80624294,0.648401135,1.079415852,1.729644275,-2.495941964,0.264843117,-0.320247378,-0.171682707,-0.400212814,-0.034563737,-0.317606484,0.861964282,-0.441689031,-0.539533809,-1.821071131,0.616762873,-0.101713124,-1.121754672,1.177273275,-2.13259811,2.038660422,-0.666391417,0.996954144,50.51525962,0
104458,0.604671352,-0.326567899,-0.905213233,0.723690003,0.131023471,-0.554441348,0.14141393,0.363707234,1.255878112,-0.14586672,0.45866834,0.117004081,-0.200577837,1.093392027,-0.10306162,-0.636886613,-1.06154807,-0.44000857,-0.102119437,0.477842958,-0.732371447,0.97358739,-0.320432303,0.44935119,-1.299260025,-0.641782957,-1.328933155,1.049632811,180.0913534,0
71152,-0.666716488,0.056639322,0.543026009,-1.007101989,-2.872516985,-0.184921573,-1.231844285,-0.030002001,-0.337852567,-0.023450741,0.198137658,0.774861335,-0.034627241,1.341208809,0.789212216,0.814447673,-0.053363063,0.139024704,-0.569757556,0.838479042,-0.113521693,-0.624306187,-0.608211513,-0.812883894,-0.120223293,-0.109313365,-0.861993175,1.463414816,124.2972766,0
164290,-1.075248886,-0.824380721,-0.179030054,-0.596043535,-0.142857448,-0.273417851,1.065021379,-1.150540636,-0.096974778,1.774898131,0.864361126,-0.817206531,1.131651262,0.92069744,-0.041252736,0.765060072,0.024934098,0.210100188,1.912203637,0.866123981,0.423452283,0.289074662,-1.794733705,-0.525944705,-1.549392493,0.46902225,1.214211021,0.697341257,34.56034615,0
44757,1.096545799,-0.255780287,-0.510679809,2.351404841,-1.370921486,-0.264041728,-0.595355093,-1.151033845,0.135560756,-3.03464657,-0.923902568,0.669044366,0.291994587,-0.795784277,-0.315743407,1.801731816,1.572054135,0.746831374,-0.760557364,0.660184561,0.76877936,-0.490401204,1.080605013,-0.760088084,0.703733081,-0.038700763,0.409496041,0.684523296,109.9126151,0
15600,0.040656595,1.321553881,2.696542731,0.808042833,-0.86986182,-1.152861648,-1.956390147,0.600893491,0.329547086,1.635429831,-1.698598053,-0.805386511,-0.861678911,1.499369515,0.362456319,-2.056988329,-0.675111179,-0.609172221,1.733759686,0.913871422,-0.079330353,0.333092611,-1.332241882,0.170834009,-0.158831973,1.752652069,-0.04949437,-0.043154135,150.794529,0
167963,-1.141553799,-1.585894315,-0.807780951,-0.189394025,-0.517228993,0.84386423,-0.681704156,0.214821862,0.175103944,0.372134687,-0.433495127,1.33988311,-0.059316273,0.660202571,2.386399787,-0.840232905,-0.442274016,-1.162266166,-0.057899777,0.776469045,-1.14526462,0.317865177,1.413105177,0.969497033,1.872805683,-1.52327169,0.735952105,-0.315009752,48.38937082,0
142912,-0.283619488,-0.662025265,0.258511546,0.228823323,-0.140789864,-1.501252786,0.870732132,0.2219031,-0.707845037,0.199255235,-0.512782394,-1.024286641,1.035050148,-1.25391434,0.903294036,0.092266187,-0.327742628,-0.030781464,-0.391462054,0.065579261,-1.983770982,0.784598118,1.895794786,-0.320215613,-0.302607163,-0.107391639,0.057968994,-0.829522805,172.8408926,0
55162,-0.495802029,0.681781169,0.125200895,0.219075667,0.537233725,0.886770446,-0.911487611,-0.0058682,1.52856137,-0.103715151,0.979166616,2.752189136,-0.42696992,-0.448720599,0.719744789,-1.160816002,1.078589705,1.944770417,1.574940734,-0.073319754,1.054705174,0.821965404,-0.591333274,-0.459561399,1.685602652,-0.449024842,-0.662342692,1.363715482,112.2122686,0
76595,-0.697587125,1.031253371,0.840301543,1.040000627,0.670713193,0.370392271,1.676926943,-0.669187577,0.325037846,-0.092566409,0.331959076,0.517163773,-1.009045065,-0.062014345,1.892455405,1.385144646,-0.524532784,0.672293271,0.245497879,1.089904587,0.40808132,-0.091358772,-0.717907343,0.820393608,0.518971322,0.40065577,-0.26345937,0.291492543,69.87013753,0
159791,0.752904932,0.809838395,-1.065575616,-0.735426458,1.641855284,-0.323290728,-1.348655582,-1.664644395,0.552562688,-0.916155299,-0.834914513,-0.698290821,-1.874770308,0.75761246,2.048818444,-1.770606762,0.227716782,-0.172130633,1.17676515,0.724992605,0.824091504,-1.354053867,0.087592856,-0.623755876,-0.680952398,0.050465938,0.280264035,1.204962619,108.8369883,0
28071,-0.490809523,-0.821969477,-0.312836975,0.614271279,0.405441079,-0.325679881,0.08330371,-0.72310681,-0.443791532,-0.191631589,-2.254433269,-0.45489944,-1.046114478,-0.655072619,0.866529138,0.257435433,-0.521393786,-0.075888801,-1.535183973,-0.023077432,-0.201920065,-0.320696319,-0.067013517,0.962416003,-0.071674546,0.907292918,0.892933775,-1.215118995,179.8814548,1
4527,0.91462529,0.309927864,-0.375292655,-0.145442565,0.987468933,0.664618622,-1.404378733,-0.618926515,-0.960099714,-0.947819727,-0.788074303,0.07366311,1.301947019,0.738254434,0.259229875,-0.191225385,0.081198162,0.051958484,0.628533045,0.742063844,0.966316237,-0.020686787,-1.127145664,-0.318555354,0.082554178,-2.036351116,-2.006642206,-0.961542184,169.3761765,0
85343,-0.187576494,-0.991687675,-0.847393076,-1.722800312,-0.317672646,0.172947118,0.07444413,-0.151031477,-1.979888709,0.696620057,0.453011418,-0.145161736,-0.646646108,-0.717944737,-1.072920016,-0.363911023,-1.531908273,1.590470369,0.185395946,0.749789504,0.009304087,-0.19487115,0.19452347,1.974264575,-0.213941533,-2.098831151,0.89017395,-1.199210436,53.8759472,0
107080,0.662986715,-1.670538244,-1.668887377,0.553862809,0.249947447,-0.361954827,-0.57964467,-0.996055544,-0.489294021,0.293169388,-1.413330117,-1.45150192,1.144007096,-0.853758686,0.47419766,-0.510963928,-0.476282866,-1.78511805,0.360425897,-0.623817078,0.342894895,0.846335737,0.776732137,1.026622507,0.3543759,0.613688859,-1.21526777,0.548391187,89.64207926,0
146323,0.044335826,0.219490593,0.833819331,0.688184076,-1.152988932,-0.313635222,1.84773551,-0.851416506,-0.11118884,-0.104318626,0.317569324,1.429048986,-0.372139955,1.593892934,0.431891849,0.089623077,-0.172278387,0.661409982,0.438844934,-1.190697246,-1.173465804,1.341495287,1.619024519,-2.787927412,-0.471684779,1.008773099,-1.183202237,0.310645964,57.27533672,0
19849,0.552640624,0.382696719,-0.176142763,-0.391438517,-0.446908207,1.220265692,0.438302248,-0.823482605,-0.32627911,0.001677144,-0.036490705,-0.233372868,-0.071113458,0.18445296,0.899262667,-1.264049404,0.179319652,0.108335017,1.272912239,0.588912569,0.996527233,0.633497095,-0.407169949,-0.180790362,0.557217536,1.598911051,0.570675668,0.414905192,41.5597892,0
